Class	Helper Method Name	Total Number of Calls	Total Number of Distinct Test-Case Callers	Total Number of Multi-called Test Cases
com.helger.commons.collection.ArrayHelper	byte[] getConcatenated(byte[],byte[])	3	1	1
com.helger.commons.collection.ArrayHelper	byte[] getConcatenated(byte,byte[])	2	1	1
com.helger.commons.collection.ArrayHelper	byte[] getConcatenated(byte[],byte)	2	1	1
com.helger.commons.collection.ArrayHelper	char[] getConcatenated(char[],char[])	3	1	1
com.helger.commons.collection.ArrayHelper	char[] getConcatenated(char,char[])	2	1	1
com.helger.commons.collection.ArrayHelper	char[] getConcatenated(char[],char)	2	1	1
com.helger.commons.collection.ArrayHelper	double[] getConcatenated(double[],double[])	3	1	1
com.helger.commons.collection.ArrayHelper	double[] getConcatenated(double,double[])	2	1	1
com.helger.commons.collection.ArrayHelper	double[] getConcatenated(double[],double)	2	1	1
com.helger.commons.collection.ArrayHelper	float[] getConcatenated(float[],float[])	3	1	1
com.helger.commons.collection.ArrayHelper	float[] getConcatenated(float,float[])	2	1	1
com.helger.commons.collection.ArrayHelper	float[] getConcatenated(float[],float)	2	1	1
com.helger.commons.collection.ArrayHelper	int[] getConcatenated(int[],int[])	3	1	1
com.helger.commons.collection.ArrayHelper	int[] getConcatenated(int,int[])	2	1	1
com.helger.commons.collection.ArrayHelper	int[] getConcatenated(int[],int)	2	1	1
com.helger.commons.collection.ArrayHelper	long[] getConcatenated(long[],long[])	3	1	1
com.helger.commons.collection.ArrayHelper	long[] getConcatenated(long,long[])	2	1	1
com.helger.commons.collection.ArrayHelper	long[] getConcatenated(long[],long)	2	1	1
com.helger.commons.collection.ArrayHelper	short[] getConcatenated(short[],short[])	3	1	1
com.helger.commons.collection.ArrayHelper	short[] getConcatenated(short,short[])	2	1	1
com.helger.commons.collection.ArrayHelper	short[] getConcatenated(short[],short)	2	1	1
com.helger.commons.collection.ArrayHelper	java.lang.String[] getConcatenated(java.lang.String[],java.lang.String[])	4	1	1
com.helger.commons.collection.ArrayHelper	java.lang.String[] getConcatenated(java.lang.String,java.lang.String[])	2	1	1
com.helger.commons.collection.ArrayHelper	java.lang.String[] getConcatenated(java.lang.String[],java.lang.String)	2	1	1
com.helger.commons.collection.ArrayHelper	java.lang.Object[] getAllExceptFirst(java.lang.Object[])	4	1	1
com.helger.commons.collection.ArrayHelper	java.lang.Object[] getAllExceptFirst(java.lang.Object[],int)	6	1	1
com.helger.commons.collection.ArrayHelper	java.lang.Object[] getAllExcept(java.lang.Object[],java.lang.Object[])	5	1	1
com.helger.commons.collection.ArrayHelper	boolean[] getAllExceptFirst(boolean[])	4	1	1
com.helger.commons.collection.ArrayHelper	boolean[] getAllExceptFirst(boolean[],int)	6	1	1
com.helger.commons.collection.ArrayHelper	byte[] getAllExceptFirst(byte[])	4	1	1
com.helger.commons.collection.ArrayHelper	byte[] getAllExceptFirst(byte[],int)	6	1	1
com.helger.commons.collection.ArrayHelper	char[] getAllExceptFirst(char[])	4	1	1
com.helger.commons.collection.ArrayHelper	char[] getAllExceptFirst(char[],int)	6	1	1
com.helger.commons.collection.ArrayHelper	double[] getAllExceptFirst(double[])	4	1	1
com.helger.commons.collection.ArrayHelper	double[] getAllExceptFirst(double[],int)	6	1	1
com.helger.commons.collection.ArrayHelper	float[] getAllExceptFirst(float[])	4	1	1
com.helger.commons.collection.ArrayHelper	float[] getAllExceptFirst(float[],int)	6	1	1
com.helger.commons.collection.ArrayHelper	int[] getAllExceptFirst(int[])	4	1	1
com.helger.commons.collection.ArrayHelper	int[] getAllExceptFirst(int[],int)	6	1	1
com.helger.commons.collection.ArrayHelper	long[] getAllExceptFirst(long[])	4	1	1
com.helger.commons.collection.ArrayHelper	long[] getAllExceptFirst(long[],int)	6	1	1
com.helger.commons.collection.ArrayHelper	short[] getAllExceptFirst(short[])	4	1	1
com.helger.commons.collection.ArrayHelper	short[] getAllExceptFirst(short[],int)	6	1	1
com.helger.commons.collection.ArrayHelper	java.lang.Object[] getAllExceptLast(java.lang.Object[])	4	1	1
com.helger.commons.collection.ArrayHelper	java.lang.Object[] getAllExceptLast(java.lang.Object[],int)	6	1	1
com.helger.commons.collection.ArrayHelper	boolean[] getAllExceptLast(boolean[])	4	1	1
com.helger.commons.collection.ArrayHelper	boolean[] getAllExceptLast(boolean[],int)	6	1	1
com.helger.commons.collection.ArrayHelper	byte[] getAllExceptLast(byte[])	4	1	1
com.helger.commons.collection.ArrayHelper	byte[] getAllExceptLast(byte[],int)	6	1	1
com.helger.commons.collection.ArrayHelper	char[] getAllExceptLast(char[])	4	1	1
com.helger.commons.collection.ArrayHelper	char[] getAllExceptLast(char[],int)	6	1	1
com.helger.commons.collection.ArrayHelper	double[] getAllExceptLast(double[])	4	1	1
com.helger.commons.collection.ArrayHelper	double[] getAllExceptLast(double[],int)	6	1	1
com.helger.commons.collection.ArrayHelper	float[] getAllExceptLast(float[])	4	1	1
com.helger.commons.collection.ArrayHelper	float[] getAllExceptLast(float[],int)	6	1	1
com.helger.commons.collection.ArrayHelper	int[] getAllExceptLast(int[])	4	1	1
com.helger.commons.collection.ArrayHelper	int[] getAllExceptLast(int[],int)	6	1	1
com.helger.commons.collection.ArrayHelper	long[] getAllExceptLast(long[])	4	1	1
com.helger.commons.collection.ArrayHelper	long[] getAllExceptLast(long[],int)	6	1	1
com.helger.commons.collection.ArrayHelper	short[] getAllExceptLast(short[])	4	1	1
com.helger.commons.collection.ArrayHelper	short[] getAllExceptLast(short[],int)	6	1	1
com.helger.commons.collection.ArrayHelper	java.lang.Object[] newArray(java.lang.Class,int)	4	1	1
com.helger.commons.collection.ArrayHelper	java.lang.Object[] newArray(java.util.Collection,java.lang.Class)	5	1	1
com.helger.commons.collection.ArrayHelper	java.lang.Object[] newArray(java.lang.Object[])	52	22	8
com.helger.commons.collection.ArrayHelper	java.lang.Object[] newArray(int,java.lang.Object,java.lang.Class)	5	1	1
com.helger.commons.collection.ArrayHelper	java.lang.Object[] newArrayMapped(java.util.Collection,java.util.function.Function,java.lang.Class)	5	1	1
com.helger.commons.collection.ArrayHelper	java.lang.Object[] newArrayMapped(java.lang.Object[],java.util.function.Function,java.lang.Class)	5	1	1
com.helger.commons.collection.ArrayHelper	java.lang.Object[] getAsObjectArray(java.util.Collection)	5	1	1
com.helger.commons.collection.ArrayHelper	java.lang.Object getSafeElement(java.lang.Object[],int)	8	1	1
com.helger.commons.collection.ArrayHelper	boolean isArrayEquals(java.lang.Object,java.lang.Object)	21	2	2
com.helger.commons.collection.ArrayHelper	boolean containsAnyNullElement(java.lang.Object[])	7	1	1
com.helger.commons.collection.ArrayHelper	boolean startsWith(byte[],byte[])	12	1	1
com.helger.commons.collection.NonBlockingStack	java.lang.Object push(java.lang.Object)	5	1	1
com.helger.commons.collection.NonBlockingStack	java.lang.Object pop()	9	3	2
com.helger.commons.collection.NonBlockingStack	java.lang.Object peek()	8	3	2
com.helger.commons.collection.NonBlockingStack	java.lang.Object top()	2	1	1
com.helger.commons.collection.NonBlockingStack	java.lang.Object firstElement()	6	2	2
com.helger.commons.collection.NonBlockingStack	java.lang.Object replaceTopElement(java.lang.Object)	2	1	1
com.helger.commons.collection.NonBlockingStack	java.lang.String toString()	6	3	1
com.helger.commons.collection.PrimitiveCollectionHelper	com.helger.commons.collection.impl.CommonsArrayList newPrimitiveList(boolean[])	2	1	1
com.helger.commons.collection.PrimitiveCollectionHelper	com.helger.commons.collection.impl.CommonsArrayList newPrimitiveList(byte[])	2	1	1
com.helger.commons.collection.PrimitiveCollectionHelper	com.helger.commons.collection.impl.CommonsArrayList newPrimitiveList(char[])	2	1	1
com.helger.commons.collection.PrimitiveCollectionHelper	com.helger.commons.collection.impl.CommonsArrayList newPrimitiveList(double[])	2	1	1
com.helger.commons.collection.PrimitiveCollectionHelper	com.helger.commons.collection.impl.CommonsArrayList newPrimitiveList(float[])	2	1	1
com.helger.commons.collection.PrimitiveCollectionHelper	com.helger.commons.collection.impl.CommonsArrayList newPrimitiveList(int[])	11	5	2
com.helger.commons.collection.PrimitiveCollectionHelper	com.helger.commons.collection.impl.CommonsArrayList newPrimitiveList(long[])	2	1	1
com.helger.commons.collection.PrimitiveCollectionHelper	com.helger.commons.collection.impl.CommonsArrayList newPrimitiveList(short[])	2	1	1
com.helger.commons.collection.PrimitiveCollectionHelper	com.helger.commons.collection.impl.CommonsHashSet newPrimitiveSet(boolean[])	2	1	1
com.helger.commons.collection.PrimitiveCollectionHelper	com.helger.commons.collection.impl.CommonsHashSet newPrimitiveSet(byte[])	2	1	1
com.helger.commons.collection.PrimitiveCollectionHelper	com.helger.commons.collection.impl.CommonsHashSet newPrimitiveSet(char[])	2	1	1
com.helger.commons.collection.PrimitiveCollectionHelper	com.helger.commons.collection.impl.CommonsHashSet newPrimitiveSet(double[])	2	1	1
com.helger.commons.collection.PrimitiveCollectionHelper	com.helger.commons.collection.impl.CommonsHashSet newPrimitiveSet(float[])	2	1	1
com.helger.commons.collection.PrimitiveCollectionHelper	com.helger.commons.collection.impl.CommonsHashSet newPrimitiveSet(int[])	2	1	1
com.helger.commons.collection.PrimitiveCollectionHelper	com.helger.commons.collection.impl.CommonsHashSet newPrimitiveSet(long[])	2	1	1
com.helger.commons.collection.PrimitiveCollectionHelper	com.helger.commons.collection.impl.CommonsHashSet newPrimitiveSet(short[])	2	1	1
com.helger.commons.collection.PrimitiveCollectionHelper	com.helger.commons.collection.impl.CommonsLinkedHashSet newPrimitiveOrderedSet(boolean[])	2	1	1
com.helger.commons.collection.PrimitiveCollectionHelper	com.helger.commons.collection.impl.CommonsLinkedHashSet newPrimitiveOrderedSet(byte[])	2	1	1
com.helger.commons.collection.PrimitiveCollectionHelper	com.helger.commons.collection.impl.CommonsLinkedHashSet newPrimitiveOrderedSet(char[])	2	1	1
com.helger.commons.collection.PrimitiveCollectionHelper	com.helger.commons.collection.impl.CommonsLinkedHashSet newPrimitiveOrderedSet(double[])	2	1	1
com.helger.commons.collection.PrimitiveCollectionHelper	com.helger.commons.collection.impl.CommonsLinkedHashSet newPrimitiveOrderedSet(float[])	2	1	1
com.helger.commons.collection.PrimitiveCollectionHelper	com.helger.commons.collection.impl.CommonsLinkedHashSet newPrimitiveOrderedSet(int[])	2	1	1
com.helger.commons.collection.PrimitiveCollectionHelper	com.helger.commons.collection.impl.CommonsLinkedHashSet newPrimitiveOrderedSet(long[])	2	1	1
com.helger.commons.collection.PrimitiveCollectionHelper	com.helger.commons.collection.impl.CommonsLinkedHashSet newPrimitiveOrderedSet(short[])	2	1	1
com.helger.commons.collection.PrimitiveCollectionHelper	com.helger.commons.collection.impl.CommonsTreeSet newPrimitiveSortedSet(boolean[])	2	1	1
com.helger.commons.collection.PrimitiveCollectionHelper	com.helger.commons.collection.impl.CommonsTreeSet newPrimitiveSortedSet(byte[])	2	1	1
com.helger.commons.collection.PrimitiveCollectionHelper	com.helger.commons.collection.impl.CommonsTreeSet newPrimitiveSortedSet(char[])	2	1	1
com.helger.commons.collection.PrimitiveCollectionHelper	com.helger.commons.collection.impl.CommonsTreeSet newPrimitiveSortedSet(double[])	2	1	1
com.helger.commons.collection.PrimitiveCollectionHelper	com.helger.commons.collection.impl.CommonsTreeSet newPrimitiveSortedSet(float[])	2	1	1
com.helger.commons.collection.PrimitiveCollectionHelper	com.helger.commons.collection.impl.CommonsTreeSet newPrimitiveSortedSet(int[])	2	1	1
com.helger.commons.collection.PrimitiveCollectionHelper	com.helger.commons.collection.impl.CommonsTreeSet newPrimitiveSortedSet(long[])	2	1	1
com.helger.commons.collection.PrimitiveCollectionHelper	com.helger.commons.collection.impl.CommonsTreeSet newPrimitiveSortedSet(short[])	2	1	1
com.helger.commons.base64.Base64OutputStream	void close()	5	1	1
com.helger.commons.base64.Base64	byte[] decode(java.lang.String)	2	2	null
com.helger.commons.base64.Base64	byte[] safeDecode(java.lang.String)	2	2	null
com.helger.commons.base64.Base64	byte[] safeDecode(byte[])	6	2	1
com.helger.commons.base64.Base64	java.lang.String safeDecodeAsString(java.lang.String,java.nio.charset.Charset)	5	5	null
com.helger.commons.base64.Base64	java.lang.String safeDecodeAsString(byte[],java.nio.charset.Charset)	2	2	null
com.helger.commons.base64.Base64	java.lang.String safeEncodeBytes(byte[],int)	2	1	1
com.helger.commons.base64.Base64	java.lang.String safeEncode(java.lang.String,java.nio.charset.Charset)	3	3	null
com.helger.commons.error.ErrorTextProvider	java.lang.String toString()	4	1	1
com.helger.commons.error.SingleError$SingleErrorBuilder	com.helger.commons.error.SingleError build()	24	11	11
com.helger.commons.error.text.DynamicHasErrorTextWithArgs	java.lang.String toString()	4	1	1
com.helger.commons.error.text.ConstantHasErrorText	java.lang.String toString()	4	1	1
com.helger.commons.error.text.DynamicHasErrorText	java.lang.String toString()	4	1	1
com.helger.commons.error.ErrorTextProvider$FormattableItem	java.lang.String toString()	4	1	1
com.helger.commons.error.level.ErrorLevel	java.lang.String toString()	4	1	1
com.helger.commons.error.level.EErrorLevel	com.helger.commons.error.level.EErrorLevel[] values()	3	3	null
com.helger.commons.error.level.EErrorLevel	java.lang.String getID()	16	2	2
com.helger.commons.error.SingleError	com.helger.commons.error.level.IErrorLevel getErrorLevel()	7	7	null
com.helger.commons.error.SingleError	java.lang.String getErrorID()	7	7	null
com.helger.commons.error.SingleError	java.lang.String getErrorFieldName()	7	7	null
com.helger.commons.error.SingleError	com.helger.commons.location.ILocation getErrorLocation()	14	7	7
com.helger.commons.error.SingleError	com.helger.commons.error.text.IHasErrorText getErrorTexts()	7	7	null
com.helger.commons.error.SingleError	java.lang.Throwable getLinkedException()	7	7	null
com.helger.commons.error.SingleError	java.lang.String toString()	4	1	1
com.helger.commons.error.SingleError	com.helger.commons.error.SingleError$SingleErrorBuilder builder()	7	7	null
com.helger.commons.error.SingleError	com.helger.commons.error.SingleError$SingleErrorBuilder builder(com.helger.commons.error.IError)	7	7	null
com.helger.commons.error.SingleError	com.helger.commons.error.SingleError$SingleErrorBuilder builderInfo()	5	4	1
com.helger.commons.error.SingleError	com.helger.commons.error.SingleError$SingleErrorBuilder builderWarn()	2	2	null
com.helger.commons.error.SingleError	com.helger.commons.error.SingleError$SingleErrorBuilder builderError()	3	3	null
com.helger.commons.email.EmailAddress	java.lang.String getAddress()	2	1	1
com.helger.commons.email.EmailAddress	java.lang.String getPersonal()	2	1	1
com.helger.commons.email.EmailAddress	java.lang.String toString()	4	1	1
com.helger.commons.concurrent.collector.ConcurrentCollectorMultiple	com.helger.commons.concurrent.collector.ConcurrentCollectorMultiple setPerformer(com.helger.commons.concurrent.collector.IConcurrentPerformer)	2	1	1
com.helger.commons.concurrent.collector.ConcurrentCollectorSingle	com.helger.commons.concurrent.collector.ConcurrentCollectorSingle setPerformer(com.helger.commons.concurrent.collector.IConcurrentPerformer)	2	1	1
com.helger.commons.concurrent.BasicThreadFactory	java.lang.String toString()	4	1	1
com.helger.commons.concurrent.ThreadHelper	com.helger.commons.state.ESuccess sleep(long,java.util.concurrent.TimeUnit)	4	3	1
com.helger.commons.concurrent.ThreadHelper	com.helger.commons.state.ESuccess sleep(long)	3	2	1
com.helger.commons.concurrent.ExecutorServiceHelper	com.helger.commons.state.EInterrupt shutdownAndWaitUntilAllTasksAreFinished(java.util.concurrent.ExecutorService)	2	1	1
com.helger.commons.cache.MappedCache	boolean hasMaxSize()	2	2	null
com.helger.commons.cache.MappedCache	boolean isInCache(java.lang.Object)	15	6	4
com.helger.commons.cache.MappedCache	java.lang.Object getFromCache(java.lang.Object)	12	7	4
